Customer ID;Count;Quarter;Satisfaction Score;Satisfaction Score Label;Customer Status;Churn Label;Churn Value;Churn Score;Churn Score Category;CLTV;CLTV Category;Churn Category;Churn Reason
1216-JWVUX;1;Q3;3;3;Stayed;No;0;33;31-40;5.985;5501-6000;;
7564-GHCVB;1;Q3;3;3;Stayed;No;0;40;31-40;4.689;4501-5000;;
1173-NOEYG;1;Q3;4;4;Stayed;No;0;67;61-70;5.750;5501-6000;;
6923-JHPMP;1;Q3;4;4;Joined;No;0;67;61-70;5.602;5501-6000;;
4718-DHSMV;1;Q3;5;5;Stayed;No;0;44;41-50;2.534;2501-3000;;
9505-SQFSW;1;Q3;4;4;Joined;No;0;65;61-70;5.651;5501-6000;;
3758-CKOQL;1;Q3;4;4;Stayed;No;0;51;51-60;4.620;4501-5000;;
5125-CNDSP;1;Q3;3;3;Stayed;No;0;80;71-80;6.406;6001-6500;;
4992-LTJNE;1;Q3;4;4;Stayed;No;0;64;61-70;6.259;6001-6500;;
5173-WXOQV;1;Q3;4;4;Joined;No;0;56;51-60;4.369;4001-4500;;
6286-ZHAOK;1;Q3;4;4;Stayed;No;0;35;31-40;3.235;3001-3500;;
8859-AXJZP;1;Q3;5;5;Stayed;No;0;30;21-30;3.970;3501-4000;;
3174-AKMAS;1;Q3;4;4;Stayed;No;0;41;41-50;4.699;4501-5000;;
8098-TDCBU;1;Q3;4;4;Stayed;No;0;53;51-60;3.052;3001-3500;;
5337-IIWKZ;1;Q3;4;4;Stayed;No;0;49;41-50;5.569;5501-6000;;
4625-LAMOB;1;Q3;5;5;Stayed;No;0;55;51-60;2.404;2000-2500;;
0422-OHQHQ;1;Q3;5;5;Stayed;No;0;22;21-30;3.009;3001-3500;;
7695-PKLCZ;1;Q3;4;4;Stayed;No;0;68;61-70;4.201;4001-4500;;
8374-UULRV;1;Q3;4;4;Stayed;No;0;33;31-40;5.965;5501-6000;;
3224-DFQNQ;1;Q3;3;3;Stayed;No;0;53;51-60;4.488;4001-4500;;
5275-PMFUT;1;Q3;3;3;Stayed;No;0;72;71-80;4.036;4001-4500;;
1764-VUUMT;1;Q3;4;4;Stayed;No;0;51;51-60;6.382;6001-6500;;
2267-FPIMA;1;Q3;4;4;Stayed;No;0;21;21-30;5.548;5501-6000;;
5285-MVEHD;1;Q3;4;4;Stayed;No;0;24;21-30;4.196;4001-4500;;
5543-QDCRY;1;Q3;4;4;Stayed;No;0;49;41-50;5.344;5001-5500;;
4694-PHWFW;1;Q3;4;4;Stayed;No;0;40;31-40;5.919;5501-6000;;
4079-WWQQQ;1;Q3;4;4;Stayed;No;0;24;21-30;4.266;4001-4500;;
5149-TGWDZ;1;Q3;4;4;Stayed;No;0;20;11-20;3.471;3001-3500;;
0347-UBKUZ;1;Q3;4;4;Stayed;No;0;29;21-30;3.366;3001-3500;;
0835-DUUIQ;1;Q3;5;5;Stayed;No;0;63;61-70;2.050;2000-2500;;
8584-KMVXD;1;Q3;3;3;Stayed;No;0;31;31-40;2.934;2501-3000;;
8467-WYNSR;1;Q3;3;3;Stayed;No;0;62;61-70;2.729;2501-3000;;
0851-DFJKB;1;Q3;4;4;Stayed;No;0;55;51-60;4.497;4001-4500;;
8388-FYNPZ;1;Q3;3;3;Stayed;No;0;51;51-60;2.401;2000-2500;;
4378-BZYFP;1;Q3;3;3;Stayed;No;0;65;61-70;2.259;2000-2500;;
3429-IFLEM;1;Q3;3;3;Stayed;No;0;61;61-70;4.846;4501-5000;;
1106-HRLKZ;1;Q3;5;5;Stayed;No;0;34;31-40;2.630;2501-3000;;
2545-LXYVJ;1;Q3;3;3;Stayed;No;0;55;51-60;6.317;6001-6500;;
4065-JJAVA;1;Q3;4;4;Joined;No;0;59;51-60;5.262;5001-5500;;
7147-AYBAA;1;Q3;3;3;Stayed;No;0;32;31-40;5.402;5001-5500;;
1767-CJKBA;1;Q3;4;4;Stayed;No;0;48;41-50;6.025;6001-6500;;
7296-PIXQY;1;Q3;4;4;Stayed;No;0;25;21-30;5.819;5501-6000;;
0810-DHDBD;1;Q3;3;3;Stayed;No;0;39;31-40;5.806;5501-6000;;
1730-VFMWO;1;Q3;5;5;Stayed;No;0;54;51-60;4.352;4001-4500;;
0301-KOBTQ;1;Q3;5;5;Stayed;No;0;20;11-20;3.398;3001-3500;;
9170-ARBTB;1;Q3;3;3;Stayed;No;0;37;31-40;4.848;4501-5000;;
4546-FOKWR;1;Q3;5;5;Stayed;No;0;27;21-30;3.574;3501-4000;;
9036-CSKBW;1;Q3;3;3;Stayed;No;0;24;21-30;5.446;5001-5500;;
8590-YFFQO;1;Q3;3;3;Stayed;No;0;78;71-80;5.669;5501-6000;;
9578-FOMUK;1;Q3;3;3;Stayed;No;0;57;51-60;3.965;3501-4000;;
3391-JSQEW;1;Q3;4;4;Stayed;No;0;71;71-80;2.454;2000-2500;;
8461-EFQYM;1;Q3;3;3;Stayed;No;0;23;21-30;2.997;2501-3000;;
6900-RBKER;1;Q3;3;3;Stayed;No;0;35;31-40;5.386;5001-5500;;
9330-DHBFL;1;Q3;4;4;Stayed;No;0;22;21-30;2.072;2000-2500;;
0831-JNISG;1;Q3;4;4;Stayed;No;0;20;11-20;5.406;5001-5500;;
9553-DLCLU;1;Q3;3;3;Stayed;No;0;27;21-30;5.407;5001-5500;;
8992-CEUEN;1;Q3;4;4;Joined;No;0;37;31-40;5.084;5001-5500;;
5334-JLAXU;1;Q3;3;3;Stayed;No;0;62;61-70;5.267;5001-5500;;
6479-OAUSD;1;Q3;3;3;Stayed;No;0;22;21-30;2.130;2000-2500;;
4189-NAKJS;1;Q3;3;3;Stayed;No;0;36;31-40;3.130;3001-3500;;
1346-UFHAX;1;Q3;3;3;Stayed;No;0;78;71-80;5.577;5501-6000;;
2933-XEUJM;1;Q3;4;4;Stayed;No;0;63;61-70;2.007;2000-2500;;
4835-YSJMR;1;Q3;4;4;Stayed;No;0;51;51-60;2.202;2000-2500;;
3164-YAXFY;1;Q3;4;4;Stayed;No;0;58;51-60;5.594;5501-6000;;
0080-OROZO;1;Q3;3;3;Stayed;No;0;36;31-40;3.244;3001-3500;;
6807-SIWJI;1;Q3;4;4;Stayed;No;0;35;31-40;2.709;2501-3000;;
5232-NXPAY;1;Q3;3;3;Stayed;No;0;55;51-60;3.459;3001-3500;;
8944-AILEF;1;Q3;5;5;Stayed;No;0;67;61-70;2.483;2000-2500;;
7126-RBHSD;1;Q3;3;3;Stayed;No;0;38;31-40;2.362;2000-2500;;
6077-BDPXA;1;Q3;3;3;Joined;No;0;26;21-30;2.228;2000-2500;;
4291-SHSBH;1;Q3;3;3;Stayed;No;0;71;71-80;4.704;4501-5000;;
0784-GTUUK;1;Q3;4;4;Stayed;No;0;66;61-70;4.811;4501-5000;;
8496-DMZUK;1;Q3;4;4;Stayed;No;0;78;71-80;3.171;3001-3500;;
2040-VZIKE;1;Q3;3;3;Stayed;No;0;53;51-60;5.417;5001-5500;;
0178-SZBHO;1;Q3;3;3;Stayed;No;0;76;71-80;3.760;3501-4000;;
0384-RVBPI;1;Q3;3;3;Stayed;No;0;80;71-80;2.120;2000-2500;;
1299-AURJA;1;Q3;4;4;Stayed;No;0;59;51-60;5.907;5501-6000;;
2788-CJQAQ;1;Q3;5;5;Stayed;No;0;37;31-40;3.799;3501-4000;;
5593-SUAOO;1;Q3;5;5;Stayed;No;0;53;51-60;2.404;2000-2500;;
6766-HFKLA;1;Q3;5;5;Stayed;No;0;34;31-40;4.534;4501-5000;;
2226-ICFDO;1;Q3;4;4;Stayed;No;0;72;71-80;6.361;6001-6500;;
8480-PPONV;1;Q3;3;3;Stayed;No;0;25;21-30;6.349;6001-6500;;
7182-OVLBJ;1;Q3;3;3;Stayed;No;0;36;31-40;5.735;5501-6000;;
4821-WQOYN;1;Q3;4;4;Stayed;No;0;41;41-50;4.603;4501-5000;;
4730-AWNAU;1;Q3;3;3;Stayed;No;0;69;61-70;3.671;3501-4000;;
4389-UEFCZ;1;Q3;3;3;Stayed;No;0;62;61-70;5.551;5501-6000;;
9968-FFVVH;1;Q3;3;3;Stayed;No;0;40;31-40;5.082;5001-5500;;
6248-TKCQV;1;Q3;3;3;Stayed;No;0;68;61-70;5.880;5501-6000;;
1291-CUOCY;1;Q3;3;3;Stayed;No;0;64;61-70;5.444;5001-5500;;
3161-ONRWK;1;Q3;3;3;Stayed;No;0;48;41-50;4.053;4001-4500;;
4565-NLZBV;1;Q3;4;4;Stayed;No;0;42;41-50;4.015;4001-4500;;
6265-FRMTQ;1;Q3;3;3;Stayed;No;0;29;21-30;5.363;5001-5500;;
2017-CCBLH;1;Q3;3;3;Stayed;No;0;71;71-80;3.087;3001-3500;;
2293-IJWPS;1;Q3;3;3;Stayed;No;0;31;31-40;6.354;6001-6500;;
5469-NUJUR;1;Q3;4;4;Stayed;No;0;50;41-50;2.831;2501-3000;;
9272-LSVYH;1;Q3;3;3;Stayed;No;0;78;71-80;3.963;3501-4000;;
1084-MNSMJ;1;Q3;3;3;Stayed;No;0;43;41-50;6.261;6001-6500;;
1839-FBNFR;1;Q3;5;5;Stayed;No;0;72;71-80;3.032;3001-3500;;
8060-HIWJJ;1;Q3;4;4;Stayed;No;0;57;51-60;4.934;4501-5000;;
7684-XSZIY;1;Q3;4;4;Stayed;No;0;43;41-50;5.160;5001-5500;;
8039-ACLPL;1;Q3;3;3;Stayed;No;0;52;51-60;4.505;4501-5000;;
2592-YKDIF;1;Q3;3;3;Joined;No;0;72;71-80;5.774;5501-6000;;
2373-NTKOD;1;Q3;5;5;Stayed;No;0;60;51-60;3.026;3001-3500;;
9337-SRRNI;1;Q3;4;4;Stayed;No;0;56;51-60;6.019;6001-6500;;
1830-GGFNM;1;Q3;4;4;Stayed;No;0;36;31-40;4.603;4501-5000;;
8785-CJSHH;1;Q3;4;4;Stayed;No;0;38;31-40;6.213;6001-6500;;
3870-SPZSI;1;Q3;5;5;Stayed;No;0;54;51-60;4.203;4001-4500;;
7077-XJMET;1;Q3;4;4;Stayed;No;0;52;51-60;5.426;5001-5500;;
4652-ODEVH;1;Q3;5;5;Stayed;No;0;57;51-60;3.586;3501-4000;;
9046-DQMTP;1;Q3;3;3;Stayed;No;0;75;71-80;5.876;5501-6000;;
6439-LAJXL;1;Q3;3;3;Stayed;No;0;29;21-30;2.452;2000-2500;;
7677-SJJJK;1;Q3;5;5;Stayed;No;0;29;21-30;3.152;3001-3500;;
3253-HKOKL;1;Q3;3;3;Stayed;No;0;29;21-30;4.811;4501-5000;;
5514-YQENT;1;Q3;5;5;Stayed;No;0;32;31-40;5.038;5001-5500;;
1735-XMJVH;1;Q3;3;3;Stayed;No;0;58;51-60;5.416;5001-5500;;
3070-BDOQC;1;Q3;4;4;Stayed;No;0;41;41-50;4.616;4501-5000;;
9824-QCJPK;1;Q3;3;3;Stayed;No;0;60;51-60;4.175;4001-4500;;
4283-IVYCI;1;Q3;3;3;Stayed;No;0;66;61-70;3.013;3001-3500;;
8205-MQUGY;1;Q3;3;3;Stayed;No;0;37;31-40;3.582;3501-4000;;
6979-TNDEU;1;Q3;3;3;Stayed;No;0;42;41-50;2.879;2501-3000;;
9495-SKLKD;1;Q3;5;5;Stayed;No;0;63;61-70;5.322;5001-5500;;
8898-KASCD;1;Q3;3;3;Stayed;No;0;76;71-80;3.752;3501-4000;;
9242-TKFSV;1;Q3;4;4;Stayed;No;0;30;21-30;4.969;4501-5000;;
3128-YOVTD;1;Q3;3;3;Stayed;No;0;64;61-70;6.321;6001-6500;;
9314-IJWSQ;1;Q3;3;3;Stayed;No;0;80;71-80;2.452;2000-2500;;
5799-JRCZO;1;Q3;5;5;Stayed;No;0;44;41-50;4.370;4001-4500;;
2924-KHUVI;1;Q3;3;3;Stayed;No;0;61;61-70;4.847;4501-5000;;
9207-ZPANB;1;Q3;3;3;Stayed;No;0;37;31-40;5.042;5001-5500;;
1656-DRSMG;1;Q3;5;5;Stayed;No;0;66;61-70;5.775;5501-6000;;
3012-VFFMN;1;Q3;3;3;Stayed;No;0;74;71-80;4.058;4001-4500;;
7107-UBYKY;1;Q3;5;5;Stayed;No;0;49;41-50;4.194;4001-4500;;
2882-WDTBA;1;Q3;4;4;Stayed;No;0;75;71-80;5.839;5501-6000;;
2796-UUZZO;1;Q3;4;4;Stayed;No;0;66;61-70;5.157;5001-5500;;
5193-QLVZB;1;Q3;5;5;Stayed;No;0;30;21-30;5.882;5501-6000;;
5522-NYKPB;1;Q3;3;3;Stayed;No;0;79;71-80;3.153;3001-3500;;
6518-KZXCB;1;Q3;4;4;Stayed;No;0;61;61-70;3.403;3001-3500;;
2245-ADZFJ;1;Q3;4;4;Stayed;No;0;24;21-30;3.491;3001-3500;;
9313-QOLTZ;1;Q3;3;3;Stayed;No;0;51;51-60;5.895;5501-6000;;
4672-FOTSD;1;Q3;3;3;Stayed;No;0;56;51-60;4.334;4001-4500;;
7338-ERIVA;1;Q3;3;3;Stayed;No;0;61;61-70;4.003;4001-4500;;
8259-NFJTV;1;Q3;3;3;Stayed;No;0;45;41-50;5.996;5501-6000;;
5312-TSZVC;1;Q3;5;5;Stayed;No;0;34;31-40;4.818;4501-5000;;
2720-FVBQP;1;Q3;3;3;Stayed;No;0;30;21-30;3.061;3001-3500;;
4522-XRWWI;1;Q3;3;3;Stayed;No;0;62;61-70;4.397;4001-4500;;
3766-EJLFL;1;Q3;4;4;Stayed;No;0;80;71-80;6.391;6001-6500;;
8246-SHFGA;1;Q3;3;3;Stayed;No;0;78;71-80;2.842;2501-3000;;
6485-QXWWE;1;Q3;3;3;Stayed;No;0;46;41-50;4.535;4501-5000;;
5816-JMLGY;1;Q3;5;5;Stayed;No;0;28;21-30;6.367;6001-6500;;
7941-RCJOW;1;Q3;5;5;Stayed;No;0;76;71-80;4.309;4001-4500;;
3399-BMLVW;1;Q3;3;3;Stayed;No;0;75;71-80;4.994;4501-5000;;
3374-PZLXD;1;Q3;3;3;Stayed;No;0;73;71-80;4.136;4001-4500;;
5930-GBIWP;1;Q3;4;4;Stayed;No;0;45;41-50;5.286;5001-5500;;
9504-DSHWM;1;Q3;3;3;Stayed;No;0;58;51-60;5.924;5501-6000;;
1478-VPOAD;1;Q3;5;5;Joined;No;0;31;31-40;4.633;4501-5000;;
8883-ANODQ;1;Q3;5;5;Stayed;No;0;34;31-40;5.045;5001-5500;;
1498-DQNRX;1;Q3;4;4;Stayed;No;0;59;51-60;2.712;2501-3000;;
2851-MMUTZ;1;Q3;3;3;Stayed;No;0;69;61-70;3.056;3001-3500;;
2967-MXRAV;1;Q3;3;3;Joined;No;0;51;51-60;5.160;5001-5500;;
4163-KIUHY;1;Q3;4;4;Stayed;No;0;56;51-60;2.980;2501-3000;;
1219-NNDDO;1;Q3;5;5;Stayed;No;0;38;31-40;4.834;4501-5000;;
5405-ZMYXQ;1;Q3;5;5;Stayed;No;0;57;51-60;2.142;2000-2500;;
1442-OKRJE;1;Q3;4;4;Stayed;No;0;80;71-80;4.663;4501-5000;;
4735-BJKOU;1;Q3;5;5;Stayed;No;0;64;61-70;3.915;3501-4000;;
0274-JKUJR;1;Q3;3;3;Stayed;No;0;76;71-80;3.332;3001-3500;;
7359-WWYJV;1;Q3;4;4;Stayed;No;0;53;51-60;6.274;6001-6500;;
4906-ZHGPK;1;Q3;3;3;Stayed;No;0;77;71-80;5.276;5001-5500;;
1298-PHBTI;1;Q3;3;3;Stayed;No;0;43;41-50;5.952;5501-6000;;
8158-WPEZG;1;Q3;4;4;Stayed;No;0;61;61-70;4.986;4501-5000;;
9964-WBQDJ;1;Q3;5;5;Stayed;No;0;56;51-60;4.412;4001-4500;;
0386-CWRGM;1;Q3;4;4;Stayed;No;0;47;41-50;2.320;2000-2500;;
5515-RUGKN;1;Q3;5;5;Stayed;No;0;53;51-60;5.317;5001-5500;;
5136-RGMZO;1;Q3;4;4;Stayed;No;0;37;31-40;4.443;4001-4500;;
8345-MVDYC;1;Q3;3;3;Stayed;No;0;41;41-50;5.937;5501-6000;;
8226-BXGES;1;Q3;3;3;Stayed;No;0;67;61-70;5.519;5501-6000;;
1015-OWJKI;1;Q3;4;4;Joined;No;0;59;51-60;5.279;5001-5500;;
8887-IPQNC;1;Q3;5;5;Stayed;No;0;58;51-60;5.014;5001-5500;;
0106-GHRQR;1;Q3;5;5;Stayed;No;0;39;31-40;3.360;3001-3500;;
4137-JOPHL;1;Q3;4;4;Stayed;No;0;45;41-50;5.306;5001-5500;;
3658-QQJYD;1;Q3;4;4;Stayed;No;0;77;71-80;5.974;5501-6000;;
8763-KIAFH;1;Q3;4;4;Stayed;No;0;31;31-40;2.269;2000-2500;;
3669-WHAFY;1;Q3;3;3;Stayed;No;0;24;21-30;4.144;4001-4500;;
2007-QVGAW;1;Q3;4;4;Stayed;No;0;27;21-30;6.303;6001-6500;;
1568-LJSZU;1;Q3;3;3;Stayed;No;0;43;41-50;4.451;4001-4500;;
7416-CKTEP;1;Q3;4;4;Stayed;No;0;77;71-80;6.064;6001-6500;;
4193-IBKSW;1;Q3;3;3;Stayed;No;0;67;61-70;6.232;6001-6500;;
2474-LCNUE;1;Q3;5;5;Stayed;No;0;61;61-70;2.590;2501-3000;;
6016-LVTJQ;1;Q3;3;3;Stayed;No;0;74;71-80;5.099;5001-5500;;
5149-QYTTU;1;Q3;3;3;Stayed;No;0;41;41-50;5.647;5501-6000;;
0817-HSUSE;1;Q3;5;5;Joined;No;0;43;41-50;2.954;2501-3000;;
5442-PPTJY;1;Q3;4;4;Stayed;No;0;24;21-30;5.104;5001-5500;;
6701-DHKWQ;1;Q3;3;3;Stayed;No;0;55;51-60;4.159;4001-4500;;
7321-KKSDU;1;Q3;4;4;Stayed;No;0;50;41-50;3.114;3001-3500;;
4115-UMJFQ;1;Q3;5;5;Stayed;No;0;32;31-40;4.043;4001-4500;;
9359-JANWS;1;Q3;4;4;Stayed;No;0;50;41-50;5.657;5501-6000;;
3279-DYZQM;1;Q3;4;4;Stayed;No;0;63;61-70;5.497;5001-5500;;
3961-SXAXY;1;Q3;5;5;Joined;No;0;54;51-60;5.925;5501-6000;;
3566-HJGPK;1;Q3;4;4;Joined;No;0;31;31-40;3.173;3001-3500;;
9938-PRCVK;1;Q3;3;3;Stayed;No;0;52;51-60;2.902;2501-3000;;
9894-QMIMJ;1;Q3;3;3;Stayed;No;0;20;11-20;2.499;2000-2500;;
8069-YQQAJ;1;Q3;5;5;Stayed;No;0;55;51-60;3.448;3001-3500;;
8563-OYMQY;1;Q3;5;5;Stayed;No;0;23;21-30;5.687;5501-6000;;
2361-FJWNO;1;Q3;3;3;Stayed;No;0;38;31-40;5.323;5001-5500;;
3750-YHRYO;1;Q3;5;5;Stayed;No;0;27;21-30;2.874;2501-3000;;
7188-CBBBA;1;Q3;5;5;Stayed;No;0;35;31-40;6.153;6001-6500;;
5356-CSVSQ;1;Q3;5;5;Joined;No;0;24;21-30;5.277;5001-5500;;
7696-CFTAT;1;Q3;3;3;Stayed;No;0;28;21-30;2.745;2501-3000;;
7409-JURKQ;1;Q3;3;3;Stayed;No;0;28;21-30;5.713;5501-6000;;
7297-DVYGA;1;Q3;5;5;Stayed;No;0;65;61-70;5.089;5001-5500;;
2239-CGBUZ;1;Q3;3;3;Stayed;No;0;63;61-70;4.207;4001-4500;;
7243-LCGGZ;1;Q3;5;5;Joined;No;0;72;71-80;3.901;3501-4000;;
5504-WSIUR;1;Q3;3;3;Stayed;No;0;33;31-40;5.327;5001-5500;;
8735-IJJEG;1;Q3;3;3;Stayed;No;0;48;41-50;4.253;4001-4500;;
5882-CMAZQ;1;Q3;5;5;Stayed;No;0;21;21-30;5.100;5001-5500;;
4445-KWOKW;1;Q3;3;3;Stayed;No;0;55;51-60;5.988;5501-6000;;
9675-ICXCT;1;Q3;5;5;Stayed;No;0;75;71-80;4.689;4501-5000;;
1960-UYCNN;1;Q3;3;3;Stayed;No;0;23;21-30;4.810;4501-5000;;
0607-MVMGC;1;Q3;3;3;Stayed;No;0;63;61-70;2.595;2501-3000;;
3365-SAIGS;1;Q3;5;5;Stayed;No;0;59;51-60;5.564;5501-6000;;
0266-CLZKZ;1;Q3;5;5;Stayed;No;0;59;51-60;6.383;6001-6500;;
4418-LZMSV;1;Q3;3;3;Stayed;No;0;47;41-50;4.749;4501-5000;;
8272-ONJLV;1;Q3;5;5;Stayed;No;0;41;41-50;5.527;5501-6000;;
3778-FOAQW;1;Q3;3;3;Stayed;No;0;39;31-40;3.573;3501-4000;;
3090-LETTY;1;Q3;4;4;Joined;No;0;78;71-80;3.172;3001-3500;;
2038-LLMLM;1;Q3;5;5;Stayed;No;0;78;71-80;4.304;4001-4500;;
1216-BGTSP;1;Q3;3;3;Stayed;No;0;33;31-40;5.093;5001-5500;;
5248-KWLAR;1;Q3;4;4;Stayed;No;0;28;21-30;6.483;6001-6500;;
7996-MHXLW;1;Q3;5;5;Stayed;No;0;61;61-70;6.141;6001-6500;;
5804-HYIEZ;1;Q3;4;4;Stayed;No;0;30;21-30;4.583;4501-5000;;
3933-DQPWX;1;Q3;3;3;Stayed;No;0;49;41-50;5.174;5001-5500;;
6661-EIPZC;1;Q3;4;4;Stayed;No;0;36;31-40;3.194;3001-3500;;
2251-PYLPB;1;Q3;3;3;Stayed;No;0;55;51-60;4.766;4501-5000;;
2911-WDXMV;1;Q3;5;5;Stayed;No;0;37;31-40;5.334;5001-5500;;
4547-FZJWE;1;Q3;4;4;Stayed;No;0;77;71-80;5.712;5501-6000;;
7422-WNBTY;1;Q3;4;4;Stayed;No;0;40;31-40;3.348;3001-3500;;
0842-IWYCP;1;Q3;5;5;Stayed;No;0;44;41-50;2.626;2501-3000;;
3744-ZBHON;1;Q3;5;5;Joined;No;0;24;21-30;4.369;4001-4500;;
4139-DETXS;1;Q3;4;4;Stayed;No;0;45;41-50;5.265;5001-5500;;
8819-IMISP;1;Q3;4;4;Stayed;No;0;49;41-50;4.684;4501-5000;;
1163-ONYEY;1;Q3;3;3;Stayed;No;0;61;61-70;2.748;2501-3000;;
5656-MJEFC;1;Q3;4;4;Stayed;No;0;25;21-30;2.673;2501-3000;;
6082-OQFBA;1;Q3;5;5;Stayed;No;0;70;61-70;5.460;5001-5500;;
4010-YLMVT;1;Q3;4;4;Stayed;No;0;80;71-80;5.056;5001-5500;;
8007-YYPWD;1;Q3;5;5;Stayed;No;0;43;41-50;5.218;5001-5500;;
5453-YBTWV;1;Q3;3;3;Stayed;No;0;62;61-70;4.226;4001-4500;;
3689-MOZGR;1;Q3;5;5;Stayed;No;0;39;31-40;4.761;4501-5000;;
4195-PNGZS;1;Q3;5;5;Stayed;No;0;39;31-40;5.295;5001-5500;;
5003-XZWWO;1;Q3;4;4;Stayed;No;0;33;31-40;4.753;4501-5000;;
9891-NQDBD;1;Q3;3;3;Stayed;No;0;39;31-40;3.493;3001-3500;;
9798-DRYDS;1;Q3;5;5;Stayed;No;0;27;21-30;4.759;4501-5000;;
8532-UEFWH;1;Q3;3;3;Stayed;No;0;21;21-30;4.676;4501-5000;;
7036-TYDEC;1;Q3;5;5;Stayed;No;0;63;61-70;5.902;5501-6000;;
4312-GVYNH;1;Q3;3;3;Stayed;No;0;26;21-30;5.460;5001-5500;;
3496-LFSZU;1;Q3;5;5;Stayed;No;0;68;61-70;2.896;2501-3000;;
5242-UOWHD;1;Q3;3;3;Stayed;No;0;62;61-70;4.210;4001-4500;;
9917-KWRBE;1;Q3;3;3;Stayed;No;0;44;41-50;2.894;2501-3000;;
1393-IMKZG;1;Q3;4;4;Joined;No;0;23;21-30;3.270;3001-3500;;
3378-AJRAO;1;Q3;3;3;Stayed;No;0;58;51-60;5.331;5001-5500;;
9554-DFKIC;1;Q3;4;4;Stayed;No;0;38;31-40;2.613;2501-3000;;
5527-ACHSO;1;Q3;3;3;Stayed;No;0;75;71-80;5.541;5501-6000;;
4957-TIALW;1;Q3;3;3;Stayed;No;0;28;21-30;2.976;2501-3000;;
2054-PJOCK;1;Q3;5;5;Stayed;No;0;52;51-60;4.159;4001-4500;;
9030-QGZNL;1;Q3;5;5;Stayed;No;0;23;21-30;4.249;4001-4500;;
3126-WQMGH;1;Q3;4;4;Stayed;No;0;40;31-40;5.224;5001-5500;;
7205-BAIAD;1;Q3;3;3;Stayed;No;0;27;21-30;3.091;3001-3500;;
2135-DQWAQ;1;Q3;4;4;Stayed;No;0;67;61-70;2.689;2501-3000;;
6177-PEVRA;1;Q3;4;4;Stayed;No;0;48;41-50;4.975;4501-5000;;
4813-HQMGZ;1;Q3;3;3;Stayed;No;0;76;71-80;4.969;4501-5000;;
4947-DSMXK;1;Q3;3;3;Stayed;No;0;39;31-40;5.789;5501-6000;;
7245-NIIWQ;1;Q3;5;5;Joined;No;0;40;31-40;4.764;4501-5000;;
5414-OFQCB;1;Q3;5;5;Stayed;No;0;24;21-30;5.076;5001-5500;;
8499-BRXTD;1;Q3;5;5;Stayed;No;0;57;51-60;5.586;5501-6000;;
2577-GVSIL;1;Q3;4;4;Stayed;No;0;66;61-70;4.719;4501-5000;;
6463-HHXJR;1;Q3;4;4;Stayed;No;0;41;41-50;4.080;4001-4500;;
1306-RPWXZ;1;Q3;4;4;Stayed;No;0;20;11-20;4.784;4501-5000;;
5499-ECUTN;1;Q3;4;4;Stayed;No;0;73;71-80;3.404;3001-3500;;
1552-AAGRX;1;Q3;4;4;Stayed;No;0;35;31-40;5.503;5501-6000;;
2637-FKFSY;1;Q3;4;4;Joined;No;0;39;31-40;4.047;4001-4500;;
2789-HQBOU;1;Q3;5;5;Joined;No;0;51;51-60;4.203;4001-4500;;
5067-WJEUN;1;Q3;4;4;Stayed;No;0;57;51-60;6.005;6001-6500;;
3450-WXOAT;1;Q3;5;5;Stayed;No;0;75;71-80;3.150;3001-3500;;
2616-UUTFK;1;Q3;3;3;Stayed;No;0;75;71-80;4.959;4501-5000;;
7064-JHXCE;1;Q3;5;5;Stayed;No;0;63;61-70;6.444;6001-6500;;
6993-YGFJV;1;Q3;4;4;Stayed;No;0;52;51-60;5.532;5501-6000;;
9101-NTIXF;1;Q3;5;5;Joined;No;0;56;51-60;3.954;3501-4000;;
9314-QDMDW;1;Q3;3;3;Stayed;No;0;58;51-60;2.738;2501-3000;;
7649-PHJVR;1;Q3;4;4;Stayed;No;0;28;21-30;5.825;5501-6000;;
6114-TCFID;1;Q3;3;3;Stayed;No;0;29;21-30;5.103;5001-5500;;
6734-GMPVK;1;Q3;3;3;Stayed;No;0;66;61-70;4.024;4001-4500;;
5197-PYEPU;1;Q3;3;3;Stayed;No;0;63;61-70;5.643;5501-6000;;
6619-RPLQZ;1;Q3;4;4;Stayed;No;0;32;31-40;2.844;2501-3000;;
3503-TYDAY;1;Q3;4;4;Stayed;No;0;35;31-40;5.357;5001-5500;;
7021-XSNYE;1;Q3;3;3;Stayed;No;0;60;51-60;2.750;2501-3000;;
4307-KWMXE;1;Q3;3;3;Stayed;No;0;59;51-60;2.263;2000-2500;;
9481-SFCQY;1;Q3;4;4;Stayed;No;0;51;51-60;5.962;5501-6000;;
2171-UDMFD;1;Q3;4;4;Stayed;No;0;42;41-50;4.363;4001-4500;;
1475-VWVDO;1;Q3;3;3;Stayed;No;0;52;51-60;5.335;5001-5500;;
1357-MVDOZ;1;Q3;3;3;Stayed;No;0;71;71-80;2.136;2000-2500;;
5968-HYJRZ;1;Q3;4;4;Stayed;No;0;78;71-80;3.629;3501-4000;;
4716-MRVEN;1;Q3;5;5;Stayed;No;0;65;61-70;4.128;4001-4500;;
5630-IXDXV;1;Q3;4;4;Stayed;No;0;74;71-80;3.723;3501-4000;;
9135-MGVPY;1;Q3;3;3;Stayed;No;0;70;61-70;5.345;5001-5500;;
5702-SKUOB;1;Q3;4;4;Stayed;No;0;66;61-70;4.580;4501-5000;;
